vendor_id,business_name,category,location_type,total_gmv,avg_ticket_size,transaction_count,repeat_customer_rate,refund_rate_estimate,payment_method_mix,revenue_volatility_score,weekend_sales_ratio,late_night_sales_ratio,risk_score
2503,Erickson PLC,Pets,standalone,8833.43,56.62,156,0.75,0.0785,mixed,0.5513,0.4275,0.2384,0.2588
2504,Vasquez Ltd,Food,home_based,3212.44,37.35,86,0.5465,0.0193,digital_wallet_heavy,0.5828,0.4731,0.0724,0.3491
2505,"Rice, Cooper and Simmons",Fashion,pop_up,21259.57,79.33,268,0.8843,0.0393,digital_wallet_heavy,0.7973,0.6281,0.0748,0.2291
2506,Dunn-Dudley,Fashion,pop_up,16643.45,78.14,213,0.784,0.0164,mixed,0.3839,0.6374,0.0822,0.1897
2507,Mcknight and Sons,Crafts,mall,10403.74,59.11,176,0.7898,0.0604,card_dominant,0.2708,0.5116,0.139,0.1774
2508,Pope Inc,Fitness,home_based,1372.76,22.88,60,0.2167,0.0652,mixed,0.3636,0.5196,0.1089,0.4839
2509,"Thomas, Ochoa and Vincent",Pets,home_based,3987.89,36.25,110,0.3273,0.06,digital_wallet_heavy,0.8116,0.2634,0.2666,0.5167
2510,Clarke-Elliott,Food,pop_up,1211.96,24.24,50,0.52,0.0516,mixed,0.289,0.4138,0.0902,0.3133
2511,Price-Marshall,Food,mall,18695.27,79.22,236,0.822,0.059,mixed,0.7312,0.2529,0.1765,0.2529
2512,"Buckley, Stevens and Clark",Food,mall,1754.41,23.71,74,0.4054,0.067,digital_wallet_heavy,0.8553,0.4568,0.2876,0.4885
2513,Campbell Ltd,Food,pop_up,1228.4,21.94,56,0.4464,0.0475,digital_wallet_heavy,0.4759,0.6241,0.1732,0.3862
2514,Shaw PLC,Home,home_based,4005.82,38.15,105,0.381,0.043,digital_wallet_heavy,0.5432,0.6234,0.258,0.431
2515,Taylor PLC,Wellness,pop_up,7950.6,57.2,139,0.6906,0.0382,card_dominant,0.4333,0.446,0.1932,0.2528
2516,Hernandez-Elliott,Crafts,pop_up,3273.8,37.2,88,0.5227,0.0267,card_dominant,0.7558,0.4432,0.1335,0.3978
2517,"Campbell, Robinson and Conner",Crafts,pop_up,1169.57,22.93,51,0.3529,0.0175,card_dominant,0.3672,0.6746,0.1263,0.4022
2518,Fields-Blanchard,Tech_Accessories,home_based,9852.86,59.0,167,0.6228,0.0218,mixed,0.5225,0.3535,0.0588,0.2996
2519,"Velazquez, Martin and Glass",Beauty,home_based,2955.83,36.95,80,0.5875,0.0326,mixed,0.5809,0.4759,0.1391,0.3322
2520,"Ellison, Boyle and Jackson",Home,standalone,1248.58,24.01,52,0.4615,0.0413,digital_wallet_heavy,0.8759,0.3887,0.1146,0.4568
2521,Phillips Inc,Tech_Accessories,pop_up,9570.16,60.19,159,0.7484,0.027,digital_wallet_heavy,0.5204,0.5798,0.1015,0.238
2522,"Wallace, Harris and Woods",Fashion,mall,4693.72,40.12,117,0.4872,0.0597,mixed,0.2148,0.4095,0.244,0.3173
2523,Wood-Carlson,Fitness,mall,9882.2,59.89,165,0.6424,0.0337,card_dominant,0.5946,0.3025,0.2355,0.3078
2524,Morse Inc,Education,pop_up,11302.62,56.8,199,0.8291,0.0137,digital_wallet_heavy,0.7968,0.2991,0.2686,0.2489
2525,Alvarado-Santiago,Pets,mall,1578.36,24.28,65,0.3538,0.0347,card_dominant,0.7059,0.3596,0.2765,0.4747
2526,Acevedo-Branch,Fitness,pop_up,1028.4,24.49,42,0.2143,0.0189,card_dominant,0.325,0.4465,0.0705,0.4635
2527,"Lawson, Salazar and Wiley",Home,mall,1633.29,23.33,70,0.2,0.0237,mixed,0.8606,0.6882,0.1441,0.5792
2528,Love Inc,Crafts,standalone,11067.69,57.05,194,0.6907,0.0746,mixed,0.5814,0.3349,0.2256,0.2933
2529,"Hamilton, Lewis and Jackson",Fashion,standalone,9166.53,55.55,165,0.7394,0.0561,digital_wallet_heavy,0.8924,0.3325,0.218,0.3256
2530,"Williams, Collins and Reynolds",Education,home_based,1210.26,24.21,50,0.26,0.0136,digital_wallet_heavy,0.2796,0.202,0.2999,0.43
2531,"Griffin, Avila and Ryan",Crafts,home_based,8552.25,58.18,147,0.7415,0.0662,card_dominant,0.7507,0.4549,0.125,0.2992
2532,Wade-Edwards,Tech_Accessories,home_based,9973.86,58.33,171,0.5965,0.0206,card_dominant,0.3993,0.388,0.2391,0.2878
2533,"Smith, Russell and Dennis",Fitness,mall,4361.62,36.35,120,0.4417,0.0478,mixed,0.2542,0.209,0.0756,0.3443
2534,"Contreras, Ross and Rodriguez",Fitness,standalone,4155.29,39.2,106,0.6038,0.0387,mixed,0.8532,0.5187,0.2505,0.3804
2535,Lee Inc,Crafts,pop_up,3804.32,35.55,107,0.4953,0.0426,card_dominant,0.4532,0.2542,0.269,0.3558
2536,Miller-Washington,Fashion,home_based,3200.8,37.66,85,0.6353,0.0648,digital_wallet_heavy,0.3177,0.4561,0.1718,0.2653
2537,Whitehead and Sons,Education,standalone,15553.64,77.77,200,0.885,0.0538,digital_wallet_heavy,0.8623,0.4899,0.1851,0.2461
2538,"Walter, Foley and Foster",Crafts,mall,1878.24,25.04,75,0.2667,0.0135,mixed,0.244,0.2937,0.0581,0.4195
2539,Jordan PLC,Food,mall,4343.26,35.89,121,0.6116,0.062,digital_wallet_heavy,0.7063,0.268,0.259,0.3541
2540,"Romero, Hodge and Fowler",Tech_Accessories,standalone,3853.33,37.78,102,0.6569,0.0208,card_dominant,0.4108,0.3245,0.1431,0.26
2541,Weaver-Beasley,Home,mall,3218.07,37.86,85,0.4118,0.0278,mixed,0.5423,0.4037,0.2966,0.4109
2542,Oconnor Group,Education,standalone,1250.02,24.04,52,0.1731,0.0139,card_dominant,0.2995,0.2264,0.2065,0.4775
2543,"Stewart, Odonnell and Morse",Pets,pop_up,4497.08,37.48,120,0.6667,0.0138,digital_wallet_heavy,0.7855,0.456,0.1818,0.3279
2544,"Higgins, Thompson and Castro",Crafts,mall,1632.86,23.66,69,0.4203,0.0493,card_dominant,0.3196,0.2988,0.1297,0.3686
2545,"Avery, Taylor and Elliott",Wellness,home_based,734.94,22.27,33,0.0909,0.0515,digital_wallet_heavy,0.3471,0.2582,0.2925,0.5394
2546,Diaz Group,Pets,pop_up,9848.04,56.27,175,0.7429,0.0115,card_dominant,0.7619,0.594,0.1243,0.2844
2547,"Mcdowell, Stewart and Webb",Food,standalone,3178.34,37.84,84,0.5595,0.0195,digital_wallet_heavy,0.3019,0.5487,0.2107,0.2865
2548,"Gilmore, Woodard and Patterson",Home,mall,9906.29,57.59,172,0.75,0.0648,mixed,0.8562,0.546,0.089,0.3157
2549,"Roberts, Smith and Bridges",Pets,pop_up,1926.07,24.38,79,0.3671,0.027,card_dominant,0.7895,0.3047,0.0681,0.4824
2550,Rowland-Williams,Pets,mall,3522.94,36.7,96,0.4062,0.0592,card_dominant,0.4818,0.66,0.2126,0.411
2551,Martinez PLC,Tech_Accessories,home_based,9953.92,58.9,169,0.7929,0.0163,card_dominant,0.8635,0.3293,0.1343,0.2811
2552,Gomez Inc,Crafts,home_based,1365.36,23.95,57,0.3158,0.0382,mixed,0.2359,0.4483,0.0808,0.4007
2553,Rice-Washington,Fitness,pop_up,2959.33,36.53,81,0.5802,0.0381,card_dominant,0.4455,0.5864,0.2508,0.3104
2554,Gregory-Stewart,Fitness,standalone,8884.22,57.32,155,0.7097,0.0207,card_dominant,0.4566,0.3867,0.0879,0.2427
2555,Garcia Ltd,Pets,mall,3346.32,36.77,91,0.4066,0.0659,card_dominant,0.6951,0.2952,0.1417,0.4555
2556,Newman Inc,Crafts,standalone,16855.92,77.32,218,0.8394,0.0174,digital_wallet_heavy,0.6397,0.2607,0.2965,0.2135
2557,"Pollard, Evans and Roman",Home,home_based,8431.58,59.38,142,0.662,0.0646,mixed,0.4732,0.4893,0.2778,0.283
2558,Garcia PLC,Home,standalone,5056.83,39.82,127,0.5433,0.0488,digital_wallet_heavy,0.3221,0.3894,0.2608,0.3074
2559,Martinez-Garcia,Tech_Accessories,standalone,4534.2,36.86,123,0.4878,0.0551,digital_wallet_heavy,0.6555,0.6334,0.2735,0.4037
2560,Turner PLC,Crafts,pop_up,4172.64,35.97,116,0.3879,0.0744,mixed,0.2664,0.4721,0.2351,0.3816
2561,Hardy-Williams,Education,mall,23421.19,79.94,293,0.7543,0.063,card_dominant,0.6247,0.2834,0.2494,0.2667
2562,Barton Inc,Pets,standalone,21880.38,79.57,275,0.7636,0.0604,card_dominant,0.2603,0.4319,0.0935,0.1884
2563,"Harvey, Hester and Clements",Beauty,pop_up,975.77,23.23,42,0.4286,0.0336,card_dominant,0.2127,0.4002,0.1875,0.3383
2564,"Cole, Valentine and Mason",Education,pop_up,1477.33,21.41,69,0.3333,0.0534,mixed,0.6644,0.6181,0.1039,0.4822
2565,"Simpson, Craig and Arnold",Tech_Accessories,standalone,4017.88,39.01,103,0.7573,0.0184,mixed,0.7961,0.2783,0.2937,0.2861
2566,"Fritz, Haas and Mcconnell",Fashion,home_based,2845.58,35.57,80,0.4875,0.069,card_dominant,0.5506,0.6907,0.0743,0.3871
2567,"Wallace, Johnson and Martin",Beauty,mall,4179.67,36.99,113,0.4779,0.0312,digital_wallet_heavy,0.6468,0.375,0.2821,0.3998
2568,"Ford, Kennedy and Warner",Pets,home_based,1239.3,26.37,47,0.4468,0.0146,card_dominant,0.5846,0.4954,0.2132,0.3979
2569,Mcdaniel-Graves,Wellness,mall,10644.23,57.54,185,0.7243,0.0279,digital_wallet_heavy,0.4552,0.6218,0.0987,0.2373
2570,Lee LLC,Food,home_based,1597.87,24.58,65,0.3692,0.0679,digital_wallet_heavy,0.5939,0.5811,0.2284,0.4546
2571,"Bryant, Christian and Park",Home,standalone,955.79,22.76,42,0.4048,0.0245,card_dominant,0.5982,0.6339,0.158,0.4246
2572,Hall LLC,Education,pop_up,10502.55,54.7,192,0.5677,0.0777,digital_wallet_heavy,0.5166,0.2714,0.1474,0.3428
2573,Owens-Benjamin,Pets,mall,2946.55,36.83,80,0.6875,0.0766,mixed,0.4238,0.634,0.2703,0.264
2574,"Reese, Henry and Fox",Fashion,pop_up,682.42,22.75,30,0.3667,0.0345,card_dominant,0.2583,0.5623,0.1279,0.3787
2575,Campos-Wolfe,Wellness,mall,3627.7,39.01,93,0.5269,0.0648,mixed,0.5099,0.4426,0.2445,0.358
2576,Patterson-Stewart,Beauty,pop_up,9230.77,56.29,164,0.5854,0.0368,card_dominant,0.5102,0.3881,0.1418,0.3204
2577,Barrett LLC,Wellness,mall,7733.26,61.87,125,0.752,0.0468,digital_wallet_heavy,0.7662,0.3809,0.1811,0.2913
2578,Gonzalez Inc,Wellness,mall,3644.04,36.81,99,0.4747,0.057,digital_wallet_heavy,0.3886,0.3388,0.2834,0.3575
2579,Zimmerman and Sons,Crafts,home_based,4928.47,36.51,135,0.6074,0.0606,mixed,0.604,0.5239,0.0573,0.3353
2580,Rocha-Christian,Fashion,pop_up,4501.55,37.51,120,0.5,0.0533,card_dominant,0.5567,0.4729,0.1399,0.3773
2581,Gill-Williams,Fitness,pop_up,1182.26,24.63,48,0.6042,0.0157,digital_wallet_heavy,0.3353,0.6754,0.1522,0.2697
2582,"Simon, Mitchell and Galvan",Education,standalone,4038.44,36.38,111,0.5676,0.0427,mixed,0.2369,0.2188,0.2293,0.2764
2583,"Gregory, Sutton and Hendricks",Education,mall,4482.1,36.44,123,0.4959,0.0477,mixed,0.5561,0.3216,0.2362,0.3776
2584,Torres-Price,Home,mall,20207.69,80.51,251,0.9044,0.0218,card_dominant,0.333,0.4304,0.1216,0.1209
2585,"Middleton, James and Graham",Education,home_based,4683.16,37.17,126,0.5,0.0273,card_dominant,0.6517,0.5255,0.2561,0.3885
2586,Combs Inc,Food,mall,22817.37,78.95,289,0.9135,0.0392,card_dominant,0.2512,0.3368,0.295,0.1052
2587,"Smith, Wilson and Hernandez",Food,pop_up,4826.15,37.41,129,0.4729,0.0517,card_dominant,0.6968,0.2037,0.1796,0.4184
2588,"Sparks, Smith and Fernandez",Tech_Accessories,home_based,3348.04,37.2,90,0.4778,0.0126,digital_wallet_heavy,0.5985,0.6604,0.2921,0.3846
2589,Franco-Walters,Education,pop_up,9704.27,56.42,172,0.6163,0.0478,digital_wallet_heavy,0.5207,0.6725,0.2184,0.3103
2590,Hoffman LLC,Home,pop_up,3792.53,36.82,103,0.767,0.0145,mixed,0.526,0.3201,0.1675,0.226
2591,Webster PLC,Wellness,standalone,9057.59,57.33,158,0.6835,0.0419,card_dominant,0.6075,0.3784,0.0911,0.2923
2592,Davis-Short,Fitness,mall,5406.26,38.89,139,0.6547,0.0453,mixed,0.7811,0.532,0.1346,0.3425
2593,"Ferguson, Farrell and Ferrell",Fashion,mall,10429.28,58.26,179,0.6425,0.0755,mixed,0.8385,0.3047,0.0599,0.3691
2594,Sparks Ltd,Beauty,standalone,4591.61,35.59,129,0.6589,0.0619,digital_wallet_heavy,0.7793,0.6839,0.2725,0.345
2595,Moore Inc,Fitness,home_based,23687.93,79.22,299,0.8027,0.052,card_dominant,0.571,0.2139,0.1117,0.2284
2596,"Martin, Barrera and Archer",Fitness,mall,4010.38,37.48,107,0.4486,0.0422,mixed,0.64,0.4786,0.2357,0.4164
2597,Williamson and Sons,Crafts,pop_up,19386.07,80.44,241,0.9253,0.0296,mixed,0.5955,0.2441,0.1534,0.1653
2598,"Rivas, Smith and Ramirez",Education,standalone,10263.08,57.66,178,0.7472,0.0625,digital_wallet_heavy,0.6854,0.6953,0.1195,0.2822
2599,"Scott, Peterson and Smith",Home,standalone,16002.58,79.22,202,0.7871,0.0449,card_dominant,0.4307,0.4203,0.2642,0.2061
2600,Diaz and Sons,Wellness,pop_up,4991.61,36.97,135,0.5407,0.0579,card_dominant,0.8177,0.3018,0.2683,0.4106
2601,Walker-Keller,Home,pop_up,22868.94,81.1,282,0.8156,0.0142,card_dominant,0.822,0.3645,0.1286,0.2609
2602,Beck Group,Home,mall,7728.71,56.01,138,0.7029,0.0458,digital_wallet_heavy,0.8585,0.2239,0.1381,0.334
2603,"Mendez, Davis and Anderson",Beauty,standalone,5023.39,37.49,134,0.6418,0.07,mixed,0.4772,0.2996,0.1562,0.2955
2604,Barnes and Sons,Wellness,mall,3682.76,36.83,100,0.48,0.037,card_dominant,0.8408,0.581,0.1763,0.4393
2605,"Glover, Graham and Duran",Tech_Accessories,standalone,4185.3,35.47,118,0.5169,0.0792,digital_wallet_heavy,0.5257,0.2291,0.1156,0.3704
2606,"Shelton, Thomas and Rodriguez",Education,mall,4895.51,38.25,128,0.4844,0.0405,digital_wallet_heavy,0.3098,0.6738,0.2417,0.3319
2607,Le-Jackson,Tech_Accessories,pop_up,18769.62,78.86,238,0.8067,0.0288,card_dominant,0.6136,0.5607,0.2853,0.228
2608,Soto-Butler,Wellness,home_based,21291.53,80.96,263,0.9392,0.0717,mixed,0.5606,0.5873,0.1905,0.164
2609,Patterson Group,Education,home_based,3092.61,36.82,84,0.4405,0.0487,card_dominant,0.2803,0.2631,0.1824,0.3504
2610,Vincent Inc,Wellness,home_based,1881.79,24.13,78,0.2179,0.0288,card_dominant,0.2147,0.5614,0.0581,0.4426
2611,"Ponce, Dunlap and Lee",Food,mall,1305.09,21.05,62,0.3065,0.0517,digital_wallet_heavy,0.5774,0.6844,0.1711,0.4777
2612,Gordon-Green,Beauty,home_based,4421.42,38.78,114,0.5,0.0145,card_dominant,0.5862,0.6205,0.2992,0.3716
2613,Garcia-Johnson,Food,home_based,1359.26,25.65,53,0.283,0.0401,mixed,0.4242,0.6533,0.0978,0.4554
2614,"Hopkins, Davis and Koch",Fashion,mall,3862.06,37.86,102,0.5196,0.0531,digital_wallet_heavy,0.484,0.2205,0.1368,0.3529
2615,Hayes-Rodriguez,Crafts,mall,23200.6,78.91,294,0.8095,0.0286,mixed,0.6803,0.6744,0.117,0.2399
2616,Phillips-Jones,Beauty,pop_up,9316.47,57.16,163,0.6258,0.0668,mixed,0.2388,0.4691,0.0676,0.2549
2617,"Knight, Smith and Frank",Tech_Accessories,home_based,4332.4,38.0,114,0.4561,0.0754,digital_wallet_heavy,0.7364,0.529,0.256,0.4418
2618,Vincent Ltd,Education,pop_up,9190.5,58.91,156,0.7756,0.0553,card_dominant,0.8783,0.557,0.2812,0.3044
2619,"Bass, Delgado and Boyd",Beauty,standalone,9606.32,59.67,161,0.7888,0.0462,digital_wallet_heavy,0.2819,0.4641,0.0817,0.1758
2620,Hanna Inc,Crafts,standalone,3695.84,35.54,104,0.5481,0.0515,mixed,0.5377,0.5113,0.0525,0.3489
2621,Crawford-Sullivan,Home,mall,767.23,23.98,32,0.3438,0.0236,mixed,0.5439,0.6753,0.1459,0.444
2622,"Washington, Lopez and Rice",Wellness,mall,3008.85,35.82,84,0.5,0.0397,digital_wallet_heavy,0.7003,0.5019,0.1247,0.402
2623,"Bryant, Williams and Pitts",Education,mall,4714.29,38.02,124,0.4677,0.0388,card_dominant,0.3524,0.683,0.0827,0.3483
2624,Carrillo Ltd,Beauty,mall,1249.03,21.91,57,0.2456,0.036,card_dominant,0.2181,0.3109,0.2451,0.4316
2625,Barrett-Long,Beauty,mall,1675.79,22.96,73,0.274,0.0241,card_dominant,0.256,0.4372,0.0525,0.4214
2626,Heath-Chandler,Pets,home_based,1227.84,23.61,52,0.4423,0.0159,mixed,0.7653,0.5857,0.2788,0.4367
2627,Allison and Sons,Education,standalone,1340.58,24.83,54,0.1852,0.0698,mixed,0.6782,0.2262,0.2457,0.564
2628,"Moore, Beck and Davis",Education,mall,7150.17,57.66,124,0.6452,0.0692,card_dominant,0.7594,0.4542,0.1082,0.35
2629,Romero and Sons,Beauty,pop_up,3831.68,39.91,96,0.4479,0.0692,digital_wallet_heavy,0.709,0.6904,0.0889,0.4386
2630,"Anderson, Hanna and Reyes",Beauty,home_based,1755.46,24.05,73,0.2603,0.0258,card_dominant,0.3483,0.5963,0.0967,0.4472
2631,White and Sons,Home,pop_up,1816.42,24.88,73,0.274,0.0147,card_dominant,0.899,0.2124,0.2588,0.5472
2632,"Hicks, Dyer and Edwards",Fitness,home_based,9432.97,58.59,161,0.7826,0.0356,digital_wallet_heavy,0.7891,0.4773,0.2754,0.2772
2633,Williams LLC,Wellness,mall,5050.0,39.15,129,0.4574,0.0748,mixed,0.2064,0.2377,0.1126,0.335
2634,Rice LLC,Crafts,home_based,20298.28,80.55,252,0.9087,0.0569,digital_wallet_heavy,0.8218,0.43,0.2017,0.2271
2635,Holland and Sons,Tech_Accessories,mall,3755.54,37.93,99,0.4747,0.0232,card_dominant,0.7635,0.6837,0.1171,0.4223
2636,Chaney and Sons,Beauty,standalone,8670.12,55.94,155,0.7032,0.0446,card_dominant,0.2603,0.4796,0.1757,0.2138
2637,Mclaughlin Group,Crafts,mall,1478.19,23.46,63,0.3016,0.0201,digital_wallet_heavy,0.5094,0.3671,0.1805,0.4571
2638,"Reed, Galloway and Wilson",Beauty,mall,1130.83,22.62,50,0.52,0.051,mixed,0.2059,0.5805,0.2283,0.2965
2639,"Collins, Lucas and Miles",Food,home_based,7384.6,56.37,131,0.6565,0.0356,mixed,0.2371,0.5775,0.2888,0.2298
2640,Bryant-Knapp,Fashion,home_based,5132.53,36.92,139,0.4748,0.0268,mixed,0.4265,0.2919,0.1942,0.3559
2641,Taylor LLC,Crafts,pop_up,1232.3,22.82,54,0.2222,0.0208,card_dominant,0.4493,0.5485,0.19,0.485
2642,Alexander-Espinoza,Food,home_based,4404.99,39.33,112,0.4732,0.0371,card_dominant,0.4942,0.4811,0.0515,0.3734
2643,"Morris, Boyer and Simon",Education,home_based,8660.58,58.92,147,0.6531,0.0155,card_dominant,0.8169,0.2389,0.2267,0.3415
2644,Ramirez Group,Food,home_based,7990.94,56.27,142,0.7606,0.0744,digital_wallet_heavy,0.3895,0.3852,0.1922,0.2199
2645,Maldonado-Choi,Beauty,standalone,989.68,24.14,41,0.4146,0.0717,digital_wallet_heavy,0.8593,0.5698,0.0717,0.4861
2646,Johnson-Pierce,Food,home_based,1821.96,24.62,74,0.2432,0.0568,mixed,0.4872,0.4354,0.0623,0.4929
2647,Hanson-Wilkinson,Education,pop_up,18922.0,80.18,236,0.8941,0.0234,digital_wallet_heavy,0.7534,0.427,0.1254,0.2106
2648,Watson-Stewart,Education,standalone,4462.14,38.8,115,0.6087,0.0369,card_dominant,0.7981,0.5745,0.1181,0.3663
2649,Herrera-Johnson,Home,mall,4176.39,39.4,106,0.5849,0.0182,card_dominant,0.3764,0.6604,0.1954,0.2883
2650,"Christian, Padilla and Rodriguez",Food,mall,17628.93,76.32,231,0.9264,0.0473,mixed,0.6175,0.383,0.2518,0.1745
2651,Rubio PLC,Fitness,home_based,7659.35,57.59,133,0.7669,0.0466,card_dominant,0.2817,0.2645,0.1842,0.1869
2652,Griffin-Armstrong,Fashion,mall,4947.97,36.12,137,0.5036,0.0756,digital_wallet_heavy,0.4158,0.6348,0.241,0.354
2653,Hill Inc,Home,mall,4097.85,36.59,112,0.4375,0.0273,mixed,0.2254,0.2509,0.2321,0.3345
2654,Morales-Allen,Pets,pop_up,20673.38,80.76,256,0.793,0.024,digital_wallet_heavy,0.4599,0.4508,0.2314,0.2027
2655,"Peterson, Mercer and Long",Education,home_based,7151.32,58.14,123,0.7317,0.0179,digital_wallet_heavy,0.4845,0.4425,0.1852,0.2364
2656,"Garcia, Landry and Ray",Home,standalone,3823.38,36.76,104,0.4423,0.0673,card_dominant,0.3202,0.6039,0.2232,0.3631
2657,Lang-Gonzales,Tech_Accessories,standalone,1868.59,23.96,78,0.3718,0.0489,digital_wallet_heavy,0.6897,0.406,0.0846,0.4667
2658,Estrada Ltd,Tech_Accessories,pop_up,8416.31,58.04,145,0.7862,0.0566,mixed,0.5673,0.5197,0.1345,0.2373
2659,Harding-Thompson,Wellness,standalone,1716.51,23.51,73,0.4658,0.0735,card_dominant,0.6112,0.2427,0.1625,0.4114
2660,Campbell Group,Fashion,home_based,7084.22,58.55,121,0.7769,0.0629,digital_wallet_heavy,0.7559,0.4473,0.2737,0.2816
2661,"Padilla, Morris and Smith",Fashion,mall,3060.76,36.44,84,0.4881,0.0287,card_dominant,0.4874,0.6493,0.2741,0.362
2662,Myers-Berry,Crafts,pop_up,881.62,23.83,37,0.2432,0.058,card_dominant,0.8013,0.2444,0.2662,0.5561
2663,Weiss-Watts,Pets,home_based,1862.28,24.83,75,0.2933,0.0324,digital_wallet_heavy,0.3248,0.3197,0.1545,0.428
2664,"Henderson, Oconnell and Cole",Education,mall,10761.84,59.46,181,0.5635,0.0276,mixed,0.4244,0.2675,0.124,0.3114
2665,Smith-Johnson,Wellness,mall,7235.75,57.43,126,0.7698,0.0501,digital_wallet_heavy,0.5093,0.3734,0.2366,0.232
2666,Miller-Roberson,Pets,standalone,9855.03,56.31,175,0.7257,0.0725,digital_wallet_heavy,0.7298,0.366,0.2361,0.3049
2667,Hernandez-Best,Tech_Accessories,pop_up,1279.72,25.59,50,0.4,0.0206,digital_wallet_heavy,0.2912,0.3728,0.2519,0.3644
2668,"Campbell, Gonzalez and Li",Fitness,mall,4229.79,36.46,116,0.5862,0.0272,card_dominant,0.2443,0.2659,0.2647,0.2639
2669,Wilson Ltd,Fitness,standalone,1174.26,25.53,46,0.3696,0.0544,mixed,0.3772,0.4776,0.1819,0.407
2670,Allen PLC,Education,home_based,4373.37,39.05,112,0.6429,0.0559,card_dominant,0.3632,0.6322,0.1273,0.268
2671,Thornton-Butler,Education,home_based,22993.42,80.96,284,0.7993,0.0586,mixed,0.2113,0.3863,0.1379,0.1602
2672,Mendez-Robinson,Wellness,home_based,8749.26,57.94,151,0.7881,0.048,mixed,0.2509,0.5951,0.1044,0.1705
2673,"Perez, Williams and Thomas",Education,pop_up,3021.71,36.41,83,0.6627,0.0574,mixed,0.7622,0.4809,0.2352,0.3383
2674,"Smith, Rowland and Jones",Tech_Accessories,standalone,4531.52,38.4,118,0.4492,0.0563,mixed,0.4489,0.6044,0.1237,0.3821
2675,"Smith, Rivera and Hill",Wellness,standalone,4632.04,37.66,123,0.4634,0.05,card_dominant,0.7218,0.3895,0.1257,0.4277
2676,Williams LLC,Tech_Accessories,mall,16736.57,82.04,204,0.848,0.0422,card_dominant,0.7726,0.665,0.1863,0.2432
2677,"Castro, Bender and Sullivan",Beauty,mall,737.51,24.58,30,0.5,0.0563,card_dominant,0.8323,0.2493,0.108,0.4334
2678,Anderson and Sons,Education,pop_up,4619.36,38.49,120,0.5667,0.0596,card_dominant,0.7766,0.6285,0.1538,0.3899
2679,"Wagner, Wong and Bryan",Fashion,home_based,3140.46,36.95,85,0.5294,0.0163,mixed,0.5064,0.3154,0.1228,0.3415
2680,"Mcclain, Obrien and Fuentes",Fitness,mall,5063.68,38.65,131,0.5344,0.0641,mixed,0.2529,0.6138,0.1569,0.3026
2681,"Ross, Fisher and Perez",Fashion,home_based,4849.92,38.19,127,0.4882,0.0517,digital_wallet_heavy,0.2628,0.3687,0.0724,0.324
2682,Wallace-Mooney,Food,pop_up,4808.44,37.86,127,0.6378,0.0773,card_dominant,0.7651,0.4298,0.1059,0.3573
2683,"Ruiz, Murray and Barber",Beauty,pop_up,4148.67,38.41,108,0.4722,0.0753,mixed,0.4412,0.2805,0.1908,0.3747
2684,Johnson-Nguyen,Crafts,mall,866.08,24.06,36,0.3889,0.0761,mixed,0.2027,0.3191,0.2846,0.3689
2685,Reed Inc,Pets,standalone,17446.6,78.59,222,0.7838,0.022,card_dominant,0.2793,0.4851,0.2655,0.1706
2686,Walker-Sexton,Food,home_based,10074.18,58.91,171,0.614,0.0434,digital_wallet_heavy,0.8962,0.5396,0.0685,0.3853
2687,Conrad-Valenzuela,Food,mall,2913.26,35.97,81,0.321,0.0795,digital_wallet_heavy,0.4855,0.3437,0.1895,0.4604
2688,Jordan Group,Fashion,home_based,1057.43,23.5,45,0.2222,0.0313,card_dominant,0.2605,0.2007,0.1624,0.4504
2689,"Weber, Smith and Turner",Home,mall,1685.72,25.16,67,0.403,0.0686,card_dominant,0.6006,0.6996,0.1217,0.4392
2690,Richards PLC,Crafts,standalone,906.87,21.59,42,0.381,0.0296,digital_wallet_heavy,0.3118,0.282,0.1213,0.3807
2691,"Wilson, Hudson and Mitchell",Tech_Accessories,pop_up,9524.97,59.53,160,0.6062,0.0655,mixed,0.834,0.6875,0.1081,0.3834
2692,Weaver-Weber,Pets,mall,3540.47,36.13,98,0.6633,0.0717,digital_wallet_heavy,0.4298,0.2564,0.2675,0.2758
2693,Valencia-Walter,Tech_Accessories,home_based,4146.35,38.39,108,0.4815,0.0545,digital_wallet_heavy,0.3153,0.4149,0.1218,0.3387
2694,Cobb Inc,Home,standalone,3648.2,35.77,102,0.3725,0.0616,mixed,0.5174,0.6946,0.0637,0.4357
2695,Gallegos-Hall,Wellness,pop_up,1059.42,24.64,43,0.3953,0.0349,card_dominant,0.5373,0.4516,0.129,0.4203
2696,Owen-Howard,Pets,standalone,10979.99,56.02,196,0.6122,0.061,mixed,0.8123,0.6694,0.2513,0.3747
2697,Johnson-Holmes,Education,pop_up,858.26,23.2,37,0.4865,0.0695,card_dominant,0.5854,0.6129,0.1259,0.3947
2698,"Davidson, Hughes and Moore",Home,standalone,9223.6,55.56,166,0.747,0.0379,card_dominant,0.4218,0.4337,0.1214,0.2222
2699,Franklin-Shields,Home,mall,3112.08,36.19,86,0.5465,0.0773,card_dominant,0.419,0.249,0.1817,0.3337
2700,Haas-Jefferson,Education,standalone,4103.32,36.64,112,0.4821,0.014,card_dominant,0.2774,0.3097,0.1661,0.3186
2701,"Sanchez, Gonzalez and Jones",Education,standalone,7302.48,58.42,125,0.736,0.0403,card_dominant,0.7598,0.5697,0.1566,0.2961
