vendor_id,business_name,business_category,price_range,content_format,is_visual_product,image_engagement_score,short_form_video_affinity,premium_affinity_score,trend_sensitivity_score,search_intent_score,conversion_readiness_score,ingredient_awareness_score,routine_complexity_score,purchase_frequency,repeat_purchase_rate,repeat_customer_signal,transaction_conversion_signal,community_engagement_score,local_discovery_score,demand_score,avg_session_time_minutes,price_sensitivity_score,brand_loyalty_score,income_low_ratio,income_mid_ratio,income_high_ratio,age_18_24_ratio,age_25_34_ratio,age_35_50_ratio,age_50_plus_ratio,female_ratio,male_ratio,video_consumption_score,text_engagement_score,ugc_score,influencer_dependency_score,research_time_score,education_content_affinity,platform_fit_score,dense_slice_confidence,niche_signal_score,visual_content_signal,product_category_affinity
104802,Education_Brand_04802,Education,Low,Text_First,0.5894,0.4828,0.4412,0.5502,0.6274,0.5102,0.5367,0.6073,0.5367,Medium,0.564,0.7,0.5388,0.4354,0.3625,0.629,2.84,0.6867,0.6782,0.3021,0.3863,0.3401,0.2414,0.287,0.3047,0.2214,0.5195,0.5387,0.6515,0.7032,0.5593,0.4951,0.6568,0.7536,0.9102,0.4082,0.6508,0.4509,0.5881
104803,Fitness_Brand_04803,Fitness,Premium,Video_First,0.3663,0.7966,0.6001,0.4302,0.4522,0.4417,0.5815,0.4736,0.5138,Medium,0.5519,0.6441,0.5931,0.6341,0.7355,0.699,4.03,0.5768,0.4759,0.276,0.4886,0.3424,0.1748,0.2968,0.3251,0.1658,0.6031,0.3588,0.7751,0.256,0.4518,0.5879,0.5644,0.513,0.8029,0.655,0.5662,0.694,0.3613
104804,Home_Brand_04804,Home,Mid,Image_First,0.5741,0.853,0.3195,0.7773,0.6503,0.6723,0.4743,0.7509,0.4756,Medium,0.5115,0.5184,0.5227,0.4794,0.4784,0.5145,3.55,0.4828,0.5353,0.1876,0.4205,0.2864,0.208,0.3239,0.2614,0.1743,0.6987,0.3243,0.5254,0.355,0.5524,0.4563,0.681,0.5099,0.5913,0.5517,0.5432,0.6315,0.6493
104805,Beauty_Brand_04805,Beauty,Low,Image_First,0.8604,0.7423,0.434,0.7463,0.5064,0.5586,0.3954,0.6974,0.4917,High,0.2721,0.4136,0.4142,0.3146,0.6381,0.4596,11.1,0.5489,0.5816,0.2434,0.4332,0.3007,0.2513,0.248,0.3218,0.2168,0.6609,0.3398,0.5245,0.5741,0.6164,0.5427,0.7214,0.4674,0.6985,0.5221,0.4958,0.8013,0.5679
104806,Pets_Brand_04806,Pets,Premium,Image_First,0.4507,0.5479,0.3987,0.3529,0.4237,0.3944,0.5697,0.529,0.6153,High,0.872,0.8839,0.4202,0.7982,0.4914,0.5483,8.89,0.612,0.7382,0.3299,0.4591,0.2763,0.2543,0.3163,0.3467,0.2347,0.5149,0.4924,0.6236,0.3265,0.4543,0.6146,0.4622,0.4167,0.5433,0.6524,0.4737,0.4472,0.4996
104807,Tech_Accessories_Brand_04807,Tech_Accessories,Premium,Text_First,0.4457,0.3561,0.3137,0.5048,0.5027,0.6986,0.4653,0.6721,0.3083,High,0.5695,0.4451,0.5686,0.4719,0.586,0.621,5.2,0.4136,0.625,0.2565,0.3884,0.2265,0.1821,0.2722,0.3777,0.1873,0.4521,0.4645,0.4379,0.7263,0.5469,0.4107,0.7175,0.913,0.7482,0.5394,0.5985,0.5382,0.5113
104808,Education_Brand_04808,Education,Mid,Text_First,0.6248,0.4957,0.5003,0.4096,0.6273,0.4797,0.5193,0.4956,0.5269,Medium,0.7462,0.6826,0.6291,0.3228,0.4974,0.5813,11.48,0.6034,0.6326,0.2243,0.433,0.2819,0.1742,0.3321,0.2942,0.1455,0.5097,0.4811,0.595,0.7884,0.4599,0.4676,0.755,0.5085,0.673,0.6116,0.7235,0.4252,0.4349
104809,Tech_Accessories_Brand_04809,Tech_Accessories,Premium,Video_First,0.4289,0.8798,0.7568,0.4091,0.9066,0.4879,0.6334,0.4176,0.4757,High,0.5682,0.5805,0.5993,0.5272,0.5813,0.5785,4.99,0.539,0.378,0.2095,0.4763,0.2987,0.3718,0.3178,0.2242,0.0913,0.4684,0.52,0.574,0.2423,0.3357,0.5937,0.8292,0.571,0.777,0.5833,0.6633,0.6208,0.642
104810,Wellness_Brand_04810,Wellness,Mid,Text_First,0.4467,0.6811,0.498,0.6555,0.6658,0.4516,0.679,0.8087,0.8948,Low,0.3036,0.5175,0.5672,0.564,0.3921,0.6054,10.79,0.392,0.7245,0.2396,0.3592,0.4441,0.2561,0.2648,0.3926,0.1845,0.6576,0.3066,0.4303,0.6906,0.5456,0.4456,0.7226,0.7672,0.612,0.6341,0.6042,0.6178,0.5652
104811,Wellness_Brand_04811,Wellness,Mid,Text_First,0.534,0.7131,0.5302,0.7008,0.5984,0.5744,0.3984,0.9106,0.8251,Medium,0.5315,0.6231,0.5408,0.4002,0.4225,0.6508,9.6,0.6918,0.7486,0.2075,0.3795,0.313,0.2044,0.3084,0.2949,0.2444,0.7124,0.4084,0.403,0.6667,0.4891,0.5818,0.631,0.6832,0.7184,0.4657,0.7526,0.7602,0.5378
104812,Education_Brand_04812,Education,Low,Text_First,0.6597,0.5032,0.5488,0.5544,0.5165,0.4497,0.6322,0.5118,0.413,Medium,0.5906,0.5598,0.4275,0.4772,0.4499,0.4523,3.79,0.433,0.4333,0.2825,0.442,0.307,0.2565,0.3005,0.2747,0.1616,0.5085,0.4375,0.5245,0.722,0.4063,0.4572,0.7039,0.6466,0.7801,0.7627,0.8638,0.6018,0.4697
104813,Beauty_Brand_04813,Beauty,Mid,Image_First,0.8556,0.6734,0.5727,0.8962,0.5006,0.4628,0.5007,0.7925,0.4936,Low,0.6291,0.5286,0.4176,0.5301,0.5227,0.6112,8.74,0.5851,0.5776,0.2693,0.4503,0.3488,0.253,0.3423,0.2982,0.181,0.5757,0.2832,0.5011,0.4745,0.4253,0.5087,0.8003,0.3874,0.8175,0.496,0.4237,0.4782,0.6609
104814,Beauty_Brand_04814,Beauty,Premium,Video_First,0.5895,0.5885,0.472,0.7572,0.4978,0.5976,0.5458,0.6099,0.4714,Medium,0.4453,0.4591,0.4888,0.5528,0.4695,0.5849,8.36,0.5212,0.5404,0.2568,0.4334,0.3888,0.1667,0.2901,0.2803,0.2069,0.6544,0.3036,0.6795,0.5117,0.5498,0.5405,0.6717,0.594,0.7405,0.5454,0.5064,0.4897,0.6618
104815,Crafts_Brand_04815,Crafts,Mid,Video_First,0.5198,0.373,0.446,0.509,0.5325,0.6203,0.5592,0.6307,0.3774,High,0.6612,0.6838,0.6467,0.7104,0.5939,0.615,4.1,0.5865,0.6954,0.323,0.473,0.2408,0.2585,0.2743,0.2733,0.2144,0.6072,0.49,0.5217,0.5223,0.76,0.3855,0.5135,0.6299,0.717,0.607,0.4599,0.4451,0.6635
104816,Crafts_Brand_04816,Crafts,Low,Image_First,0.837,0.9194,0.4515,0.5269,0.5604,0.4695,0.6416,0.5207,0.4394,High,0.4455,0.4454,0.5472,0.6668,0.7149,0.5448,10.56,0.5293,0.4832,0.2745,0.3934,0.2915,0.3091,0.3262,0.3281,0.1505,0.6877,0.2934,0.6777,0.2038,0.8175,0.5704,0.6,0.7371,0.7569,0.4319,0.2822,0.6646,0.4384
104817,Crafts_Brand_04817,Crafts,Mid,Text_First,0.4757,0.6467,0.4165,0.5781,0.3027,0.5193,0.5942,0.4955,0.4786,High,0.3224,0.5029,0.6509,0.7646,0.5653,0.6087,11.5,0.5109,0.5489,0.2739,0.5374,0.2909,0.1313,0.2527,0.3295,0.1269,0.5876,0.4449,0.3925,0.5194,0.9172,0.5752,0.5569,0.7338,0.4849,0.539,0.6972,0.5124,0.5742
104818,Food_Brand_04818,Food,Mid,Text_First,0.5131,0.4714,0.5088,0.3739,0.4375,0.4896,0.4575,0.4936,0.4879,Medium,0.4378,0.4792,0.515,0.6665,0.4325,0.5622,3.44,0.5096,0.5337,0.2376,0.3938,0.3067,0.2339,0.2511,0.3225,0.2723,0.4434,0.5637,0.4649,0.5186,0.7418,0.4129,0.2366,0.8427,0.6491,0.7414,0.6835,0.4879,0.4545
104819,Wellness_Brand_04819,Wellness,Premium,Text_First,0.4992,0.6131,0.5784,0.6851,0.5312,0.5112,0.6613,0.7663,0.8959,Medium,0.5707,0.6408,0.6723,0.6265,0.5173,0.7008,9.79,0.5322,0.5811,0.2219,0.4183,0.3158,0.2215,0.2928,0.311,0.1757,0.7187,0.3993,0.4017,0.4037,0.5892,0.4587,0.8569,0.7775,0.5705,0.5849,0.7754,0.5594,0.5409
104820,Home_Brand_04820,Home,Mid,Image_First,0.4995,0.8576,0.5072,0.5014,0.4601,0.7165,0.5288,0.7142,0.5745,High,0.7445,0.6108,0.5405,0.4139,0.7977,0.7731,10.32,0.6025,0.5686,0.211,0.3971,0.476,0.2115,0.3258,0.2367,0.0827,0.7624,0.2789,0.6218,0.4395,0.5387,0.5075,0.5568,0.53,0.7481,0.6121,0.5426,0.7105,0.3435
104821,Fashion_Brand_04821,Fashion,Premium,Image_First,0.9132,0.6129,0.7187,0.3992,0.9081,0.6188,0.6098,0.6619,0.5086,Low,0.6208,0.6651,0.5677,0.3201,0.621,0.6487,10.83,0.5651,0.5378,0.2646,0.4482,0.2231,0.2552,0.3463,0.2929,0.0868,0.6074,0.5167,0.5813,0.3722,0.4909,0.5243,0.4292,0.53,0.7575,0.4793,0.64,0.5513,0.612
104822,Fashion_Brand_04822,Fashion,Mid,Image_First,0.73,0.8047,0.4133,0.3916,0.6962,0.5465,0.599,0.4418,0.5943,Medium,0.555,0.7559,0.6078,0.4372,0.4737,0.6884,4.14,0.5131,0.7054,0.2458,0.3677,0.2025,0.141,0.264,0.3161,0.2113,0.4375,0.4813,0.592,0.4103,0.5828,0.5932,0.5726,0.6595,0.6995,0.4475,0.7392,0.593,0.5017
104823,Home_Brand_04823,Home,Mid,Image_First,0.5084,0.8158,0.4265,0.3338,0.5708,0.6214,0.437,0.4733,0.5003,High,0.5454,0.5671,0.6767,0.5072,0.6832,0.2686,4.21,0.4082,0.3902,0.2728,0.4142,0.3175,0.1679,0.4069,0.3377,0.2111,0.7167,0.3573,0.5248,0.3002,0.5452,0.5063,0.5893,0.4513,0.5504,0.592,0.3857,0.7111,0.3529
104824,Education_Brand_04824,Education,Low,Text_First,0.4834,0.5734,0.1332,0.3091,0.5341,0.4902,0.522,0.4888,0.4681,Medium,0.3604,0.5598,0.5173,0.5569,0.3847,0.5316,3.91,0.5499,0.349,0.3203,0.4627,0.2546,0.2591,0.2643,0.3156,0.197,0.4547,0.5122,0.7061,1.0,0.398,0.5142,0.6512,0.8142,0.729,0.364,0.6275,0.4315,0.5185
104825,Tech_Accessories_Brand_04825,Tech_Accessories,Mid,Text_First,0.4233,0.6283,0.0707,0.4837,0.4147,0.6844,0.4254,0.5194,0.6255,Low,0.5845,0.5368,0.5236,0.3543,0.6294,0.582,3.25,0.5249,0.5941,0.2568,0.5037,0.313,0.2333,0.3057,0.3145,0.1387,0.52,0.5184,0.465,0.8366,0.4382,0.5349,0.8566,0.9897,0.5538,0.7255,0.5026,0.6022,0.6725
104826,Food_Brand_04826,Food,Mid,Text_First,0.6703,0.5994,0.429,0.6274,0.5649,0.611,0.5125,0.4813,0.5285,Medium,0.6486,0.4662,0.4417,0.5398,0.4754,0.5182,5.34,0.3562,0.5724,0.2292,0.3891,0.2541,0.2406,0.2256,0.3274,0.1638,0.4693,0.5419,0.4539,0.6092,0.5852,0.5931,0.3353,0.6285,0.7206,0.5978,0.5168,0.6175,0.4593
104827,Pets_Brand_04827,Pets,Low,Video_First,0.5404,0.622,0.5767,0.4652,0.4316,0.6064,0.5808,0.543,0.4417,Low,0.7497,0.7416,0.5632,0.8365,0.3731,0.5339,6.71,0.4947,0.6027,0.3497,0.4158,0.2956,0.2488,0.4078,0.2126,0.052,0.5738,0.4326,0.6714,0.6847,0.5011,0.5478,0.5149,0.612,0.6958,0.4798,0.6468,0.2901,0.5877
104828,Education_Brand_04828,Education,Mid,Text_First,0.4372,0.3658,0.3227,0.3991,0.4887,0.3441,0.438,0.4951,0.5138,Medium,0.4343,0.5506,0.6424,0.5204,0.5115,0.456,9.89,0.7715,0.5352,0.2928,0.4735,0.301,0.1703,0.2575,0.3491,0.1115,0.4044,0.5115,0.395,0.8318,0.5539,0.4362,0.7351,0.8954,0.4189,0.617,0.6794,0.5157,0.419
104829,Fashion_Brand_04829,Fashion,Mid,Image_First,0.8425,0.766,0.9029,0.4839,0.8882,0.6218,0.4789,0.3207,0.3786,Low,0.3875,0.5839,0.2896,0.6607,0.5618,0.5361,10.67,0.4407,0.5215,0.2697,0.4891,0.3305,0.2963,0.3495,0.204,0.0907,0.5232,0.5385,0.5331,0.1898,0.5337,0.5777,0.5087,0.4643,0.5032,0.4028,0.6576,0.6083,0.8008
104830,Fitness_Brand_04830,Fitness,Mid,Text_First,0.4461,0.5776,0.2263,0.4866,0.5295,0.5674,0.6611,0.4333,0.4369,Medium,0.5362,0.5998,0.6867,0.6165,0.5168,0.6371,6.75,0.5279,0.5055,0.3533,0.4329,0.3001,0.2615,0.2421,0.3044,0.2554,0.4477,0.5357,0.7253,0.7297,0.5762,0.5406,0.6099,0.7163,0.6309,0.5315,0.4196,0.5095,0.6309
104831,Wellness_Brand_04831,Wellness,Premium,Text_First,0.4486,0.4183,0.3973,0.7479,0.501,0.6572,0.5403,0.5206,0.5248,Medium,0.3363,0.5321,0.6943,0.4902,0.5306,0.6225,6.53,0.4154,0.7713,0.205,0.4546,0.3171,0.2043,0.309,0.3052,0.1563,0.323,0.7408,0.4834,0.6938,0.3988,0.4861,0.8289,0.6183,0.6733,0.6984,0.5147,0.3738,0.5377
104832,Food_Brand_04832,Food,Mid,Text_First,0.4322,0.511,0.4578,0.3851,0.5627,0.9092,0.5916,0.6674,0.4753,Medium,0.7251,0.6484,0.6426,0.4766,0.3536,0.5058,8.54,0.4505,0.5273,0.2414,0.4645,0.2917,0.1806,0.3057,0.2913,0.1544,0.3362,0.6436,0.4718,0.7723,0.8356,0.3937,0.8866,0.5161,0.4866,0.6264,0.5588,0.7994,0.5718
104833,Wellness_Brand_04833,Wellness,Mid,Text_First,0.7346,0.5718,0.4024,0.5459,0.4632,0.4845,0.452,0.6752,0.4786,High,0.4838,0.4971,0.4252,0.5346,0.465,0.4658,2.6,0.6636,0.5803,0.3068,0.4687,0.3966,0.2286,0.219,0.2864,0.2549,0.5077,0.5179,0.5038,0.9037,0.5558,0.4307,0.3806,1.0,0.6784,0.3599,0.5475,0.6678,0.623
104834,Pets_Brand_04834,Pets,Mid,Image_First,0.4202,0.8889,0.5593,0.4553,0.4821,0.5121,0.479,0.6843,0.522,Low,0.6984,0.742,0.5663,0.5743,0.7096,0.3983,7.43,0.564,0.6898,0.1727,0.4447,0.2864,0.2531,0.2717,0.2499,0.2065,0.576,0.318,0.5218,0.422,0.4817,0.5844,0.5266,0.5024,0.7395,0.6629,0.5431,0.6829,0.4348
104835,Fitness_Brand_04835,Fitness,Premium,Text_First,0.5171,0.4596,0.7443,0.5125,0.5645,0.672,0.5857,0.5495,0.4728,High,0.3067,0.3411,0.6204,0.5441,0.3547,0.5459,4.59,0.577,0.4367,0.3101,0.4784,0.3287,0.2721,0.3679,0.3004,0.1973,0.2827,0.6681,0.6147,0.8156,0.5716,0.6793,0.7833,0.6064,0.5511,0.6283,0.3982,0.5467,0.613
104836,Wellness_Brand_04836,Wellness,Mid,Video_First,0.4186,0.7004,0.6884,0.7957,0.5202,0.4108,0.3898,0.9124,0.8789,Low,0.5763,0.5832,0.4734,0.6061,0.4887,0.2411,4.68,0.49,0.5095,0.2439,0.4629,0.3308,0.2232,0.3299,0.2983,0.2038,0.7405,0.3086,0.7486,0.3647,0.3379,0.6437,0.657,0.6688,0.5752,0.5406,0.4534,0.7086,0.5304
104837,Tech_Accessories_Brand_04837,Tech_Accessories,Mid,Text_First,0.6394,0.4111,0.5309,0.4877,0.5038,0.6001,0.478,0.3996,0.5554,Medium,0.4839,0.6692,0.51,0.4012,0.6167,0.5069,8.57,0.5766,0.53,0.3047,0.4879,0.3189,0.2317,0.362,0.3224,0.1424,0.3287,0.6713,0.2789,0.7176,0.4795,0.4318,0.8737,0.4316,0.5856,0.5357,0.5908,0.3818,0.6513
104838,Pets_Brand_04838,Pets,Mid,Text_First,0.4938,0.5278,0.3301,0.6638,0.5115,0.3837,0.4714,0.7106,0.5373,High,0.6924,0.6967,0.4716,0.6754,0.5353,0.4984,5.05,0.5372,0.6307,0.2473,0.4084,0.3439,0.2244,0.3021,0.3138,0.1422,0.6637,0.2937,0.555,0.4337,0.4095,0.5837,0.6027,0.4885,0.6252,0.6779,0.6169,0.7345,0.5103
104839,Pets_Brand_04839,Pets,Low,Video_First,0.3718,0.479,0.4866,0.5429,0.5462,0.5693,0.329,0.7022,0.6557,Medium,0.6508,0.8718,0.5266,0.6784,0.5346,0.4799,6.8,0.3756,0.7853,0.3056,0.3582,0.2988,0.1832,0.2994,0.3031,0.1939,0.4701,0.5143,0.4971,0.4514,0.4958,0.7038,0.3863,0.4367,0.4546,0.5774,0.4802,0.5123,0.4908
104840,Food_Brand_04840,Food,Mid,Image_First,0.6241,0.6469,0.4841,0.2166,0.5402,0.7425,0.4348,0.6397,0.599,Medium,0.4892,0.5409,0.5,0.5299,0.4441,0.4491,6.08,0.4775,0.5441,0.3218,0.4496,0.287,0.1893,0.2691,0.3241,0.1701,0.3372,0.6873,0.4159,0.6333,0.7439,0.5406,1.0,0.5174,0.7425,0.4803,0.5155,0.6769,0.3401
104841,Home_Brand_04841,Home,Premium,Image_First,0.5237,0.8377,0.4304,0.3891,0.393,0.6849,0.5929,0.4075,0.5835,Medium,0.4943,0.5144,0.6794,0.8085,0.5734,0.3888,3.53,0.4649,0.4336,0.2531,0.4348,0.2899,0.2223,0.2117,0.3695,0.1732,0.552,0.5501,0.4595,0.3977,0.767,0.5052,0.785,0.7291,0.6682,0.4303,0.6984,0.6188,0.4711
104842,Fitness_Brand_04842,Fitness,Mid,Video_First,0.5487,0.4102,0.7597,0.6223,0.5107,0.4684,0.6639,0.5302,0.4841,Medium,0.347,0.6232,0.5462,0.44,0.5758,0.6935,5.96,0.4982,0.6027,0.3102,0.4144,0.3085,0.3228,0.3262,0.231,0.1493,0.402,0.514,0.6024,0.5395,0.4623,0.564,0.5703,0.3469,0.6973,0.6026,0.6447,0.4968,0.6522
104843,Fashion_Brand_04843,Fashion,Mid,Image_First,0.7419,0.6136,0.5526,0.6026,0.5993,0.6059,0.501,0.9049,0.3457,Medium,0.5276,0.4804,0.5542,0.493,0.4062,0.4738,5.25,0.4819,0.3972,0.1831,0.447,0.3325,0.2703,0.2767,0.2914,0.2319,0.6703,0.3167,0.5348,0.5989,0.499,0.5096,0.6601,0.5667,0.5114,0.7336,0.5598,0.5892,0.5615
104844,Wellness_Brand_04844,Wellness,Low,Image_First,0.6379,0.5292,0.5155,0.5167,0.5649,0.4499,0.3477,0.5151,0.2687,Low,0.6197,0.67,0.5091,0.7385,0.4554,0.4833,6.55,0.5989,0.5933,0.2601,0.3712,0.2857,0.1586,0.2467,0.2654,0.2166,0.386,0.532,0.628,0.4527,0.8178,0.5587,0.6085,0.5383,0.6301,0.5745,0.7775,0.6642,0.5316
104845,Fitness_Brand_04845,Fitness,Mid,Video_First,0.4534,0.2716,0.7428,0.3938,0.4079,0.6537,0.6127,0.4129,0.5037,Medium,0.5274,0.6306,0.4967,0.5129,0.3859,0.6779,4.06,0.4257,0.5038,0.2473,0.4762,0.3666,0.3502,0.3497,0.2293,0.07,0.4675,0.5907,0.7073,0.3993,0.4154,0.5513,0.6023,0.5969,0.6932,0.625,0.655,0.3973,0.4361
104846,Pets_Brand_04846,Pets,Mid,Video_First,0.4369,0.423,0.5777,0.5233,0.5146,0.441,0.6493,0.6823,0.6026,High,0.7339,0.5737,0.7223,0.6788,0.457,0.6673,11.73,0.5779,0.6718,0.2738,0.4408,0.2856,0.2178,0.3022,0.2916,0.1434,0.508,0.5142,0.5626,0.3405,0.6303,0.3763,0.536,0.6881,0.5659,0.54,0.5157,0.5347,0.485
104847,Education_Brand_04847,Education,Low,Text_First,0.5871,0.488,0.1738,0.5181,0.587,0.4316,0.4001,0.4495,0.4485,Low,0.5266,0.3615,0.4176,0.5575,0.4099,0.6831,6.78,0.5919,0.4168,0.2401,0.4021,0.2479,0.1723,0.2674,0.2376,0.1825,0.5669,0.4961,0.5473,0.81,0.4364,0.6125,0.85,0.8593,0.8374,0.6882,0.686,0.6098,0.5
104848,Home_Brand_04848,Home,Mid,Text_First,0.4894,0.6857,0.5446,0.4845,0.3649,0.4677,0.4033,0.4634,0.4787,Low,0.7532,0.7272,0.5768,0.5233,0.5251,0.5864,5.3,0.5417,0.5982,0.3052,0.4517,0.2695,0.1642,0.3739,0.3421,0.1341,0.4837,0.5168,0.4969,0.4658,0.5556,0.4677,0.5767,0.8309,0.6487,0.1977,0.5144,0.4716,0.2423
104849,Fitness_Brand_04849,Fitness,Mid,Video_First,0.6245,0.5912,0.7849,0.5543,0.6281,0.735,0.6821,0.5083,0.433,Low,0.6125,0.7182,0.5203,0.4237,0.5627,0.3862,10.57,0.5311,0.507,0.2878,0.4321,0.2849,0.2346,0.316,0.2705,0.1894,0.3948,0.6541,0.6459,0.4711,0.4371,0.3211,0.9887,0.4211,0.8347,0.728,0.627,0.5467,0.6762
104850,Fashion_Brand_04850,Fashion,Low,Image_First,0.8539,0.6785,0.9935,0.4973,0.9088,0.4641,0.6277,0.6108,0.4816,Low,0.3095,0.4182,0.6143,0.4436,0.5309,0.3934,7.35,0.6472,0.5358,0.2262,0.4546,0.2213,0.2975,0.3809,0.1988,0.1053,0.5302,0.4112,0.4643,0.252,0.4449,0.4692,0.3868,0.4832,0.6618,0.6697,0.7199,0.5195,0.8261
104851,Fitness_Brand_04851,Fitness,Premium,Video_First,0.3335,0.3804,0.778,0.555,0.5257,0.68,0.6436,0.5725,0.5008,Medium,0.5051,0.7933,0.4308,0.3881,0.5854,0.6222,5.83,0.6356,0.6631,0.2361,0.4096,0.2076,0.2191,0.2814,0.3626,0.1685,0.3656,0.7095,0.8523,0.7297,0.4572,0.3827,0.7158,0.5536,0.7269,0.5869,0.4464,0.487,0.5061
104852,Wellness_Brand_04852,Wellness,Mid,Video_First,0.3922,0.7753,0.7928,0.619,0.8607,0.4883,0.4217,0.4507,0.4931,Medium,0.4635,0.4834,0.5005,0.4095,0.5366,0.3776,7.99,0.5224,0.7254,0.194,0.4829,0.2885,0.3119,0.4326,0.3483,0.0936,0.4681,0.5079,0.383,0.2561,0.4801,0.6629,0.3929,0.7777,0.5739,0.5548,0.7867,0.6436,0.4162
104853,Education_Brand_04853,Education,Premium,Text_First,0.4024,0.7133,0.4472,0.5746,0.5358,0.3233,0.4831,0.804,0.8811,Medium,0.473,0.6185,0.5995,0.5812,0.5146,0.5945,3.27,0.4113,0.4878,0.2091,0.4104,0.3079,0.2367,0.3409,0.2589,0.1667,0.7148,0.3467,0.474,0.7599,0.5442,0.4029,0.5876,0.7893,0.649,0.5613,0.6474,0.7097,0.3785
104854,Fitness_Brand_04854,Fitness,Low,Video_First,0.5477,0.6503,0.9168,0.4016,0.813,0.468,0.6162,0.4609,0.5781,Medium,0.4346,0.5586,0.6206,0.6293,0.48,0.7877,7.98,0.5098,0.5866,0.2354,0.4892,0.3104,0.2982,0.3717,0.1807,0.0585,0.4984,0.4804,0.6756,0.1797,0.5171,0.6085,0.5631,0.5614,0.6078,0.6138,0.496,0.6242,0.5802
104855,Fashion_Brand_04855,Fashion,Mid,Image_First,0.7759,0.683,0.5785,0.4439,0.7216,0.5406,0.4815,0.5533,0.4505,Medium,0.8193,0.7674,0.5151,0.6735,0.4195,0.514,6.05,0.6484,0.7932,0.2789,0.4317,0.2325,0.1855,0.3135,0.2619,0.11,0.5558,0.6335,0.3348,0.5407,0.5767,0.5597,0.5359,0.4986,0.6363,0.4843,0.4329,0.4671,0.721
104856,Pets_Brand_04856,Pets,Low,Video_First,0.5456,0.5793,0.7818,0.5499,0.7207,0.3775,0.4384,0.5993,0.7136,Medium,0.5869,0.6661,0.5292,0.6819,0.3932,0.5645,5.43,0.4766,0.7448,0.3356,0.5377,0.2829,0.2953,0.3845,0.1392,0.1039,0.5297,0.5072,0.4747,0.2328,0.4469,0.5733,0.4343,0.4483,0.5937,0.682,0.8212,0.4089,0.2726
104857,Education_Brand_04857,Education,Mid,Text_First,0.532,0.416,0.3061,0.5267,0.4539,0.6502,0.5718,0.6778,0.4883,Medium,0.3814,0.4356,0.5997,0.4182,0.5207,0.5549,11.44,0.5159,0.4706,0.2762,0.3787,0.2375,0.1489,0.3047,0.3442,0.2358,0.5224,0.3783,0.4662,0.8027,0.6522,0.6622,0.6851,0.7846,0.6141,0.526,0.5707,0.5498,0.6681
104858,Fashion_Brand_04858,Fashion,Mid,Image_First,0.7832,0.7633,0.3984,0.6857,0.8497,0.5586,0.3664,0.8855,0.8593,Low,0.4258,0.5953,0.5667,0.4382,0.5315,0.5926,7.3,0.6359,0.4644,0.2524,0.4262,0.3794,0.213,0.3154,0.3309,0.2707,0.6608,0.3265,0.4689,0.2604,0.485,0.4499,0.6944,0.5837,0.6962,0.6129,0.7237,0.4587,0.6354
104859,Wellness_Brand_04859,Wellness,Premium,Image_First,0.3622,0.7094,0.404,0.7936,0.537,0.3024,0.46,0.3905,0.6282,Low,0.7233,0.7913,0.5411,0.5758,0.5306,0.5555,2.61,0.4648,0.5743,0.2205,0.4259,0.241,0.1771,0.2653,0.3314,0.1482,0.5558,0.5373,0.6185,0.491,0.5209,0.5711,0.6059,0.5367,0.5476,0.7384,0.5985,0.6462,0.7079
104860,Fitness_Brand_04860,Fitness,Premium,Video_First,0.4784,0.6338,0.7577,0.4022,0.6507,0.4532,0.411,0.4961,0.4679,Medium,0.5121,0.5213,0.6163,0.6854,0.5289,0.6238,10.1,0.6209,0.5369,0.2341,0.4576,0.2483,0.1854,0.2823,0.2709,0.1853,0.5249,0.4739,0.7257,0.6199,1.0,0.5242,0.5257,0.7219,0.4897,0.7033,0.5473,0.5832,0.6119
104861,Fitness_Brand_04861,Fitness,Premium,Video_First,0.491,0.4846,0.7201,0.4406,0.4165,0.5304,0.598,0.5498,0.5293,Medium,0.5261,0.5211,0.5287,0.3994,0.3591,0.6961,7.89,0.46,0.5948,0.3546,0.4997,0.2367,0.2672,0.4234,0.2629,0.1497,0.4112,0.4089,0.7313,0.3807,0.5565,0.5156,0.4524,0.5741,0.7195,0.5775,0.5705,0.6487,0.462
104862,Food_Brand_04862,Food,Premium,Video_First,0.3807,0.6429,0.4947,0.5576,0.48,0.4945,0.5177,0.5372,0.6044,Low,0.7076,0.5599,0.4661,0.4167,0.6634,0.6511,7.7,0.5274,0.466,0.2775,0.5168,0.2681,0.1786,0.2736,0.3227,0.1075,0.4754,0.4743,0.5273,0.4379,0.7396,0.3577,0.4545,0.5666,0.5766,0.7259,0.4848,0.5403,0.3682
104863,Fashion_Brand_04863,Fashion,Low,Image_First,0.7448,0.7346,0.694,0.4773,0.7929,0.6118,0.4797,0.6868,0.5562,Medium,0.5396,0.5967,0.6029,0.5214,0.4991,0.6317,11.07,0.4973,0.4811,0.3037,0.4849,0.2221,0.3299,0.3513,0.275,0.1231,0.5461,0.503,0.499,0.1436,0.3227,0.5201,0.6013,0.3958,0.6856,0.3446,0.6325,0.5367,0.6228
